qualifyId,raceId,forename,name,number,position,q1,q2,q3
412,37,Adrian,Spyker,20,22,1:38.415,\N,\N
413,38,Felipe,Ferrari,5,1,1:32.443,1:31.359,1:32.652
414,38,Lewis,McLaren,2,2,1:32.580,1:31.752,1:32.935
415,38,Kimi,Ferrari,6,3,1:33.161,1:31.812,1:33.131
416,38,Fernando,McLaren,1,4,1:33.049,1:32.214,1:33.192
417,38,Nick,BMW Sauber,9,5,1:33.164,1:32.154,1:33.404
418,38,Robert,BMW Sauber,10,6,1:33.348,1:32.292,1:33.710
419,38,Giancarlo,Renault,3,7,1:33.556,1:32.889,1:34.056
420,38,Mark,Red Bull,15,8,1:33.496,1:32.808,1:34.106
421,38,Jarno,Toyota,12,9,1:33.218,1:32.429,1:34.154
422,38,Nico,Williams,16,10,1:33.349,1:32.815,1:34.399
423,38,Alexander,Williams,17,11,1:33.759,1:32.915,\N
424,38,Heikki,Renault,4,12,1:33.467,1:32.935,\N
425,38,Anthony,Super Aguri,23,13,1:33.299,1:33.082,\N
426,38,Ralf,Toyota,11,14,1:33.923,1:33.294,\N
427,38,Rubens,Honda,8,15,1:33.776,1:33.624,\N
428,38,Jenson,Honda,7,16,1:33.967,1:33.731,\N
429,38,Takuma,Super Aguri,22,17,1:33.984,\N,\N
430,38,Vitantonio,Toro Rosso,18,18,1:34.024,\N,\N
431,38,Scott,Toro Rosso,19,19,1:34.333,\N,\N
432,38,Adrian,Spyker,20,20,1:35.280,\N,\N
433,38,David,Red Bull,14,21,1:35.341,\N,\N
434,38,Christijan,Spyker,12,22,1:35.533,\N,\N
435,39,Felipe,Ferrari,5,1,1:21.375,1:20.597,1:21.421
436,39,Fernando,McLaren,1,2,1:21.609,1:20.797,1:21.451
437,39,Kimi,Ferrari,6,3,1:21.802,1:20.741,1:21.723
438,39,Lewis,McLaren,2,4,1:21.120,1:20.713,1:21.785
439,39,Robert,BMW Sauber,10,5,1:21.941,1:21.381,1:22.253
440,39,Jarno,Toyota,12,6,1:22.501,1:21.554,1:22.324
441,39,Nick,BMW Sauber,9,7,1:21.625,1:21.113,1:22.389
442,39,Heikki,Renault,4,8,1:21.790,1:21.623,1:22.568
443,39,David,Red Bull,14,9,1:22.491,1:21.488,1:22.749
444,39,Giancarlo,Renault,3,10,1:22.064,1:21.677,1:22.881
445,39,Nico,Williams,16,11,1:21.943,1:21.968,\N
446,39,Rubens,Honda,8,12,1:22.502,1:22.097,\N
447,39,Takuma,Super Aguri,22,13,1:22.090,1:22.115,\N
448,39,Jenson,Honda,7,14,1:22.503,1:22.120,\N
449,39,Anthony,Super Aguri,23,15,1:22.295,\N,\N
450,39,Vitantonio,Toro Rosso,18,16,1:22.508,\N,\N
451,39,Ralf,Toyota,11,17,1:22.666,\N,\N
452,39,Alexander,Williams,17,18,1:22.769,\N,\N
453,39,Mark,Red Bull,15,19,1:23.398,\N,\N
454,39,Adrian,Spyker,20,20,1:23.811,\N,\N
455,39,Christijan,Spyker,21,21,1:23.990,\N,\N
456,39,Scott,Toro Rosso,19,22,\N,\N,\N
457,40,Fernando,McLaren,1,1,1:16.059,1:15.431,1:15.726
458,40,Lewis,McLaren,2,2,1:15.685,1:15.479,1:15.905
459,40,Felipe,Ferrari,5,3,1:16.786,1:16.034,1:15.967
460,40,Giancarlo,Renault,3,4,1:17.596,1:16.054,1:16.285
461,40,Nico,Williams,16,5,1:16.870,1:16.100,1:16.439
462,40,Mark,Red Bull,15,6,1:17.816,1:16.420,1:16.784
463,40,Nick,BMW Sauber,9,7,1:17.385,1:15.733,1:16.832
464,40,Robert,BMW Sauber,10,8,1:17.584,1:15.576,1:16.955
465,40,Rubens,Honda,8,9,1:17.244,1:16.454,1:17.498
466,40,Jenson,Honda,7,10,1:17.297,1:16.457,1:17.939
467,40,Alexander,Williams,17,11,1:17.874,1:16.662,\N
468,40,Vitantonio,Toro Rosso,18,12,1:16.720,1:16.703,\N
469,40,David,Red Bull,14,13,1:17.204,1:16.319,\N
470,40,Jarno,Toyota,12,14,1:17.686,1:16.988,\N
471,40,Heikki,Renault,4,15,1:17.836,1:17.125,\N
472,40,Kimi,Ferrari,6,16,1:16.251,\N,\N
473,40,Anthony,Super Aguri,23,17,1:18.250,\N,\N
474,40,Scott,Toro Rosso,19,18,1:18.390,\N,\N
475,40,Adrian,Spyker,20,19,1:18.418,\N,\N
476,40,Ralf,Toyota,11,20,1:18.539,\N,\N
477,40,Takuma,Super Aguri,22,21,1:18.554,\N,\N
478,40,Christijan,Spyker,21,22,\N,\N,\N
479,41,Lewis,McLaren,2,1,1:16.576,1:15.486,1:15.707
480,41,Fernando,McLaren,1,2,1:16.562,1:15.522,1:16.163
481,41,Nick,BMW Sauber,9,3,1:17.006,1:15.960,1:16.266
482,41,Kimi,Ferrari,6,4,1:16.468,1:16.592,1:16.411
483,41,Felipe,Ferrari,5,5,1:16.756,1:16.138,1:16.570
484,41,Mark,Red Bull,15,6,1:17.315,1:16.257,1:16.913
485,41,Nico,Williams,16,7,1:17.016,1:16.190,1:16.919
486,41,Robert,BMW Sauber,10,8,1:17.267,1:16.368,1:16.993
487,41,Giancarlo,Renault,3,9,1:16.805,1:16.288,1:17.229
488,41,Jarno,Toyota,12,10,1:17.324,1:16.600,1:17.747
489,41,Takuma,Super Aguri,22,11,1:17.490,1:16.743,\N
490,41,Vitantonio,Toro Rosso,18,12,1:17.541,1:16.760,\N
491,41,Rubens,Honda,8,13,1:17.011,1:17.116,\N
492,41,David,Red Bull,14,14,1:17.436,1:17.304,\N
493,41,Jenson,Honda,7,15,1:17.522,1:17.541,\N
494,41,Scott,Toro Rosso,19,16,1:17.433,1:17.571,\N
495,41,Anthony,Super Aguri,23,17,1:17.542,\N,\N
496,41,Ralf,Toyota,11,18,1:17.634,\N,\N
497,41,Alexander,Williams,17,19,1:18.089,\N,\N
498,41,Adrian,Spyker,20,20,1:18.536,\N,\N
499,41,Christijan,Spyker,21,21,1:19.196,\N,\N
500,41,Heikki,Renault,4,22,1:17.806,\N,\N
501,42,Lewis,McLaren,2,1,1:12.563,1:12.065,1:12.331
502,42,Fernando,McLaren,1,2,1:12.416,1:11.926,1:12.500
503,42,Felipe,Ferrari,5,3,1:12.731,1:12.180,1:12.703
504,42,Kimi,Ferrari,6,4,1:12.732,1:12.111,1:12.839
505,42,Nick,BMW Sauber,9,5,1:12.543,1:12.188,1:12.847
506,42,Heikki,Renault,4,6,1:12.998,1:12.599,1:13.308
507,42,Sebastian,BMW Sauber,10,7,1:12.711,1:12.644,1:13.513
508,42,Jarno,Toyota,12,8,1:13.186,1:12.828,1:13.789
509,42,Mark,Red Bull,15,9,1:13.425,1:12.788,1:13.871
510,42,Giancarlo,Renault,3,10,1:13.168,1:12.603,1:13.953
511,42,David,Red Bull,14,11,1:13.424,1:12.873,\N
512,42,Ralf,Toyota,11,12,1:12.851,1:12.920,\N
513,42,Jenson,Honda,7,13,1:13.306,1:12.998,\N
514,42,Nico,Williams,16,14,1:13.128,1:13.060,\N
515,42,Rubens,Honda,8,15,1:13.203,1:13.201,\N
516,42,Anthony,Super Aguri,23,16,1:13.164,1:13.259,\N
517,42,Alexander,Williams,17,17,1:13.441,\N,\N
518,42,Takuma,Super Aguri,22,18,1:13.477,\N,\N
519,42,Vitantonio,Toro Rosso,18,19,1:13.484,\N,\N
520,42,Scott,Toro Rosso,19,20,1:13.712,\N,\N
521,42,Adrian,Spyker,20,21,1:14.122,\N,\N
522,42,Christijan,Spyker,21,22,1:14.597,\N,\N
523,43,Felipe,Ferrari,5,1,1:15.303,1:14.822,1:15.034
524,43,Lewis,McLaren,2,2,1:14.805,1:14.795,1:15.104
525,43,Kimi,Ferrari,6,3,1:14.872,1:14.828,1:15.257
526,43,Robert,BMW Sauber,10,4,1:15.778,1:15.066,1:15.493
527,43,Giancarlo,Renault,3,5,1:16.047,1:15.227,1:15.674
528,43,Heikki,Renault,4,6,1:15.524,1:15.272,1:15.826
529,43,Nick,BMW Sauber,9,7,1:15.783,1:15.149,1:15.900
530,43,Jarno,Toyota,12,8,1:16.118,1:15.379,1:15.935
531,43,Nico,Williams,16,9,1:16.092,1:15.331,1:16.328
532,43,Fernando,McLaren,1,10,1:15.322,1:15.084,\N
533,43,Ralf,Toyota,11,11,1:15.760,1:15.534,\N
534,43,Jenson,Honda,7,12,1:16.113,1:15.584,\N
535,43,Rubens,Honda,8,13,1:16.140,1:15.761,\N
536,43,Mark,Red Bull,15,14,1:15.746,1:15.806,\N
537,43,Scott,Toro Rosso,19,15,1:15.980,1:16.049,\N
538,43,David,Red Bull,14,16,1:15.915,\N,\N
539,43,Vitantonio,Toro Rosso,18,17,1:16.142,\N,\N
540,43,Alexander,Williams,17,18,1:16.241,\N,\N
541,43,Anthony,Super Aguri,23,19,1:16.366,\N,\N
542,43,Christijan,Spyker,21,20,1:17.826,\N,\N
543,43,Adrian,Spyker,20,21,1:17.915,\N,\N
544,43,Takuma,Super Aguri,22,22,1:16.244,\N,\N
545,44,Lewis,McLaren,2,1,1:19.885,1:19.400,1:19.997
546,44,Kimi,Ferrari,6,2,1:19.753,1:19.252,1:20.099
547,44,Fernando,McLaren,1,3,1:19.330,1:19.152,1:20.147
548,44,Felipe,Ferrari,5,4,1:19.790,1:19.421,1:20.265
549,44,Robert,BMW Sauber,10,5,1:20.294,1:20.054,1:20.401
550,44,Ralf,Toyota,11,6,1:20.513,1:19.860,1:20.516
551,44,Heikki,Renault,4,7,1:20.570,1:20.077,1:20.721
552,44,Giancarlo,Renault,3,8,1:20.842,1:20.042,1:20.775
553,44,Nick,BMW Sauber,9,9,1:20.534,1:20.178,1:20.894
554,44,Jarno,Toyota,12,10,1:21.150,1:20.133,1:21.240
555,44,Mark,Red Bull,15,11,1:20.583,1:20.235,\N
556,44,David,Red Bull,14,12,1:21.154,1:20.329,\N
557,44,Alexander,Williams,17,13,1:20.830,1:20.350,\N
558,44,Rubens,Honda,8,14,1:21.169,1:20.364,\N
559,44,Scott,Toro Rosso,19,15,1:20.834,1:20.515,\N
560,44,Vitantonio,Toro Rosso,18,16,1:21.160,1:20.823,\N
561,44,Nico,Williams,16,17,1:21.219,\N,\N
562,44,Jenson,Honda,7,18,1:21.335,\N,\N
563,44,Anthony,Super Aguri,23,19,1:21.448,\N,\N
564,44,Adrian,Spyker,20,20,1:22.019,\N,\N
565,44,Takuma,Super Aguri,22,21,1:22.045,\N,\N
566,44,Christijan,Spyker,21,22,1:22.586,\N,\N
567,45,Kimi,Ferrari,6,1,1:31.522,1:31.237,1:31.450
568,45,Fernando,McLaren,1,2,1:31.074,1:30.983,1:31.741
569,45,Felipe,Ferrari,5,3,1:31.447,1:30.912,1:31.778
570,45,Nick,BMW Sauber,9,4,1:31.889,1:31.652,1:31.840
571,45,Robert,BMW Sauber,10,5,1:31.961,1:31.444,1:32.123
572,45,Mark,Red Bull,15,6,1:32.629,1:31.661,1:32.476
573,45,Heikki,Renault,4,7,1:32.594,1:31.783,1:32.478
574,45,Jarno,Toyota,12,8,1:32.381,1:31.859,1:32.501
575,45,Ralf,Toyota,11,9,1:32.446,1:31.843,1:32.570
576,45,Lewis,McLaren,2,10,1:31.587,1:31.185,1:33.833
577,45,Nico,Williams,16,11,1:32.117,1:31.978,\N
578,45,Alexander,Williams,17,12,1:32.173,1:31.996,\N
579,45,Giancarlo,Renault,3,13,1:32.378,1:32.010,\N
580,45,Rubens,Honda,8,14,1:32.674,1:32.221,\N
581,45,Anthony,Super Aguri,23,15,1:32.793,1:32.451,\N
582,45,Takuma,Super Aguri,22,16,1:32.678,1:32.838,\N
583,45,Jenson,Honda,7,17,1:32.983,\N,\N
584,45,Scott,Toro Rosso,19,18,1:33.038,\N,\N
585,45,Vitantonio,Toro Rosso,18,19,1:33.148,\N,\N
586,45,David,Red Bull,14,20,1:33.151,\N,\N
587,45,Adrian,Spyker,20,21,1:34.500,\N,\N
588,45,Markus,Spyker,21,22,1:35.940,\N,\N
589,46,Fernando,McLaren,1,1,1:20.425,1:19.661,1:19.674
590,46,Lewis,McLaren,2,2,1:19.570,1:19.301,1:19.781
591,46,Nick,BMW Sauber,9,3,1:20.751,1:20.322,1:20.259
592,46,Kimi,Ferrari,6,4,1:20.435,1:20.107,1:20.410
593,46,Nico,Williams,16,5,1:20.547,1:20.188,1:20.632
594,46,Ralf,Toyota,11,6,1:20.449,1:20.455,1:20.714
595,46,Robert,BMW Sauber,10,7,1:20.366,1:20.703,1:20.876
596,46,Giancarlo,Renault,3,8,1:21.645,1:20.590,1:21.079
597,46,Jarno,Toyota,12,9,1:20.481,1:19.951,1:21.206
598,46,Mark,Red Bull,15,10,1:20.794,1:20.439,1:21.256
599,46,David,Red Bull,14,11,1:21.291,1:20.718,\N
600,46,Heikki,Renault,4,12,1:20.285,1:20.779,\N
601,46,Alexander,Williams,17,13,1:21.243,1:20.865,\N
602,46,Felipe,Ferrari,5,14,1:20.408,1:21.021,\N
603,46,Anthony,Super Aguri,23,15,1:21.018,1:21.127,\N
604,46,Vitantonio,Toro Rosso,18,16,1:21.730,1:21.993,\N
605,46,Jenson,Honda,7,17,1:21.737,\N,\N
606,46,Rubens,Honda,8,18,1:21.877,\N,\N
607,46,Takuma,Super Aguri,22,19,1:22.143,\N,\N
608,46,Sebastian,Toro Rosso,19,20,1:22.177,\N,\N
609,46,Adrian,Spyker,20,21,1:22.737,\N,\N
610,46,Sakon,Spyker,21,22,1:23.774,\N,\N
611,47,Felipe,Ferrari,5,1,1:27.488,1:27.039,1:27.329
612,47,Lewis,McLaren,2,2,1:27.513,1:26.936,1:27.373
613,47,Kimi,Ferrari,6,3,1:27.294,1:26.902,1:27.546
614,47,Fernando,McLaren,1,4,1:27.328,1:26.841,1:27.574
615,47,Robert,BMW Sauber,10,5,1:27.997,1:27.253,1:27.722
616,47,Nick,BMW Sauber,9,6,1:28.099,1:27.253,1:28.037
617,47,Heikki,Renault,4,7,1:28.127,1:27.039,1:28.491
618,47,Nico,Williams,16,8,1:28.275,1:27.750,1:28.501
619,47,Jarno,Toyota,12,9,1:28.318,1:27.801,1:28.740
620,47,Giancarlo,Renault,3,10,1:28.313,1:27.880,1:29.322
621,47,Anthony,Super Aguri,23,11,1:28.304,1:28.002,\N
622,47,Mark,Red Bull,15,12,1:28.500,1:28.013,\N
623,47,David,Red Bull,14,13,1:28.395,1:28.100,\N
624,47,Alexander,Williams,17,14,1:28.360,1:28.390,\N
625,47,Vitantonio,Toro Rosso,18,15,1:28.798,\N,\N
626,47,Ralf,Toyota,11,16,1:28.809,\N,\N
627,47,Takuma,Super Aguri,22,17,1:28.953,\N,\N
628,47,Sebastian,Toro Rosso,19,18,1:29.408,\N,\N
629,47,Adrian,Spyker,20,19,1:29.861,\N,\N
630,47,Sakon,Spyker,21,20,1:31.479,\N,\N
631,47,Jenson,Honda,7,21,1:28.373,1:28.220,\N
632,47,Rubens,Honda,8,22,1:28.792,1:28.188,\N
633,48,Fernando,McLaren,1,1,1:21.718,1:21.356,1:21.997
634,48,Lewis,McLaren,2,2,1:21.956,1:21.746,1:22.034
635,48,Felipe,Ferrari,5,3,1:22.309,1:21.993,1:22.549
636,48,Nick,BMW Sauber,9,4,1:23.107,1:22.466,1:23.174
637,48,Kimi,Ferrari,6,5,1:22.673,1:22.369,1:23.183
638,48,Robert,BMW Sauber,10,6,1:23.088,1:22.400,1:23.446
639,48,Heikki,Renault,4,7,1:23.505,1:23.134,1:24.102
640,48,Nico,Williams,16,8,1:23.333,1:22.748,1:24.382
641,48,Jarno,Toyota,12,9,1:23.724,1:23.107,1:24.555
642,48,Jenson,Honda,7,10,1:23.639,1:23.021,1:25.165
643,48,Mark,Red Bull,15,11,1:23.575,1:23.166,\N
644,48,Rubens,Honda,8,12,1:23.474,1:23.176,\N
645,48,Alexander,Williams,17,13,1:23.739,1:23.209,\N
646,48,Anthony,Super Aguri,23,14,1:23.646,1:23.274,\N
647,48,Giancarlo,Renault,3,15,1:23.559,1:23.325,\N
648,48,Sebastian,Toro Rosso,19,16,1:23.578,1:23.351,\N
649,48,Takuma,Super Aguri,22,17,1:23.749,\N,\N
650,48,Ralf,Toyota,11,18,1:23.787,\N,\N
651,48,Vitantonio,Toro Rosso,18,19,1:23.886,\N,\N
652,48,David,Red Bull,14,20,1:24.019,\N,\N
653,48,Adrian,Spyker,20,21,1:24.699,\N,\N
654,48,Sakon,Spyker,21,22,1:25.084,\N,\N
655,49,Kimi,Ferrari,6,1,1:46.242,1:45.070,1:45.994
656,49,Felipe,Ferrari,5,2,1:46.060,1:45.173,1:46.011
657,49,Fernando,McLaren,1,3,1:46.058,1:45.442,1:46.091
658,49,Lewis,McLaren,2,4,1:46.437,1:45.132,1:46.406
659,49,Nico,Williams,16,5,1:46.950,1:46.469,1:47.334
660,49,Nick,BMW Sauber,9,6,1:46.923,1:45.994,1:47.409
661,49,Mark,Red Bull,15,7,1:47.084,1:46.426,1:47.524
662,49,Jarno,Toyota,12,8,1:47.143,1:46.480,1:47.798
663,49,Heikki,Renault,4,9,1:46.971,1:46.240,1:48.505
664,49,Ralf,Toyota,11,10,1:47.300,1:46.618,\N
665,49,David,Red Bull,14,11,1:47.340,1:46.800,\N
666,49,Jenson,Honda,7,12,1:47.474,1:46.955,\N
667,49,Vitantonio,Toro Rosso,18,13,1:47.576,1:47.115,\N
668,49,Robert,BMW Sauber,10,14,1:46.707,1:45.885,1:46.996
669,49,Alexander,Williams,17,15,1:47.522,1:47.394,\N
670,49,Sebastian,Toro Rosso,19,16,1:47.581,\N,\N
671,49,Rubens,Honda,8,17,1:47.954,\N,\N
672,49,Takuma,Super Aguri,22,18,1:47.980,\N,\N
673,49,Adrian,Spyker,20,19,1:48.044,\N,\N
674,49,Anthony,Super Aguri,23,20,1:48.199,\N,\N
675,49,Sakon,Spyker,21,21,1:49.557,\N,\N
676,49,Giancarlo,Renault,3,22,1:47.143,1:46.603,\N
677,50,Lewis,McLaren,2,1,1:25.489,1:24.753,1:25.368
678,50,Fernando,McLaren,1,2,1:25.379,1:24.806,1:25.438
679,50,Kimi,Ferrari,6,3,1:25.390,1:24.988,1:25.516
680,50,Felipe,Ferrari,5,4,1:25.359,1:25.049,1:25.765
681,50,Nick,BMW Sauber,9,5,1:25.971,1:25.248,1:26.505
682,50,Jenson,Honda,7,6,1:26.614,1:25.454,1:26.913
683,50,Mark,Red Bull,15,7,1:25.970,1:25.535,1:26.914
684,50,Sebastian,Toro Rosso,19,8,1:26.025,1:25.909,1:26.973
685,50,Robert,BMW Sauber,10,9,1:26.300,1:25.530,1:27.225
686,50,Giancarlo,Renault,3,10,1:26.909,1:26.033,\N
687,50,Heikki,Renault,4,11,1:27.223,1:26.232,\N
688,50,David,Red Bull,14,12,1:26.904,1:26.247,\N
689,50,Jarno,Toyota,12,13,1:26.711,1:26.253,\N
690,50,Vitantonio,Toro Rosso,18,14,1:27.234,1:26.948,\N
691,50,Ralf,Toyota,11,15,1:27.191,\N,\N
692,50,Nico,Williams,16,16,1:26.579,1:25.816,1:26.728
693,50,Rubens,Honda,8,17,1:27.323,\N,\N
694,50,Alexander,Williams,17,18,1:27.454,\N,\N
695,50,Anthony,Super Aguri,23,19,1:27.564,\N,\N
696,50,Adrian,Spyker,20,20,1:28.628,\N,\N
697,50,Takuma,Super Aguri,22,21,1:28.762,\N,\N
698,50,Sakon,Spyker,21,22,1:29.668,\N,\N
699,51,Lewis,McLaren,2,1,1:35.798,1:35.898,1:35.908
700,51,Kimi,Ferrari,6,2,1:35.692,1:35.381,1:36.044
701,51,Felipe,Ferrari,5,3,1:35.792,1:35.796,1:36.221
702,51,Fernando,McLaren,1,4,1:35.809,1:35.845,1:36.576
703,51,David,Red Bull,14,5,1:36.930,1:36.252,1:37.619
704,51,Ralf,Toyota,11,6,1:37.135,1:36.709,1:38.013
705,51,Mark,Red Bull,15,7,1:37.199,1:36.602,1:38.153
706,51,Nick,BMW Sauber,9,8,1:36.737,1:36.217,1:38.455
707,51,Robert,BMW Sauber,10,9,1:36.309,1:36.116,1:38.472
708,51,Jenson,Honda,7,10,1:37.092,1:36.771,1:39.285
709,51,Vitantonio,Toro Rosso,18,11,1:37.047,1:36.862,\N
710,51,Jarno,Toyota,12,12,1:37.209,1:36.959,\N
711,51,Heikki,Renault,4,13,1:37.225,1:36.991,\N
712,51,Anthony,Super Aguri,23,14,1:37.203,1:37.247,\N
713,51,Nico,Williams,16,15,1:37.144,1:37.483,\N
714,51,Rubens,Honda,8,16,1:37.251,\N,\N
715,51,Sebastian,Toro Rosso,19,17,1:37.006,1:36.891,\N
716,51,Giancarlo,Renault,3,18,1:37.290,\N,\N
717,51,Alexander,Williams,17,19,1:37.456,\N,\N
718,51,Takuma,Super Aguri,22,20,1:38.218,\N,\N
719,51,Adrian,Spyker,20,21,1:38.668,\N,\N
720,51,Sakon,Spyker,21,22,1:39.336,\N,\N
721,52,Felipe,Ferrari,5,1,1:12.303,1:12.374,1:11.931
722,52,Lewis,McLaren,2,2,1:13.033,1:12.296,1:12.082
723,52,Kimi,Ferrari,6,3,1:13.016,1:12.161,1:12.322
724,52,Fernando,McLaren,1,4,1:12.895,1:12.637,1:12.356
725,52,Mark,Red Bull,15,5,1:13.081,1:12.683,1:12.928
726,52,Nick,BMW Sauber,9,6,1:13.472,1:12.888,1:13.081
727,52,Robert,BMW Sauber,10,7,1:13.085,1:12.641,1:13.129
728,52,Jarno,Toyota,12,8,1:13.470,1:12.832,1:13.195
729,52,David,Red Bull,14,9,1:13.264,1:12.846,1:13.272
730,52,Nico,Williams,16,10,1:13.707,1:12.752,1:13.477
731,52,Rubens,Honda,8,11,1:13.661,1:12.932,\N
732,52,Giancarlo,Renault,3,12,1:13.482,1:12.968,\N
733,52,Sebastian,Toro Rosso,19,13,1:13.853,1:13.058,\N
734,52,Vitantonio,Toro Rosso,18,14,1:13.607,1:13.251,\N
735,52,Ralf,Toyota,11,15,1:13.767,1:13.315,\N
736,52,Jenson,Honda,7,16,1:14.054,1:13.469,\N
737,52,Heikki,Renault,4,17,1:14.078,\N,\N
738,52,Takuma,Super Aguri,22,18,1:14.098,\N,\N
739,52,Kazuki,Williams,17,19,1:14.417,\N,\N
740,52,Anthony,Super Aguri,23,20,1:14.596,\N,\N
741,52,Adrian,Spyker,20,21,1:15.217,\N,\N
742,52,Sakon,Spyker,21,22,1:15.487,\N,\N
743,53,Michael,Ferrari,5,1,1:33.310,1:32.025,1:31.431
744,53,Felipe,Ferrari,6,2,1:33.579,1:32.014,1:31.478
745,53,Jenson,Honda,12,3,1:32.603,1:32.025,1:31.549
746,53,Fernando,Renault,1,4,1:32.433,1:31.215,1:31.702
747,53,Juan,McLaren,4,5,1:33.233,1:31.487,1:32.164
748,53,Rubens,Honda,11,6,1:33.922,1:32.322,1:32.579
749,53,Mark,Williams,9,7,1:33.454,1:32.309,1:33.006
750,53,Christian,Red Bull,15,8,1:34.308,1:32.106,1:33.112
751,53,Giancarlo,Renault,2,9,1:32.934,1:31.831,1:33.496
752,53,Nick,BMW Sauber,16,10,1:33.374,1:31.958,1:33.926
753,53,Jacques,BMW Sauber,17,11,1:33.882,1:32.456,\N
754,53,Nico,Williams,10,12,1:32.945,1:32.620,\N
755,53,David,Red Bull,14,13,1:33.678,1:32.850,\N
756,53,Jarno,Toyota,8,14,1:33.987,1:33.066,\N
757,53,Vitantonio,Toro Rosso,20,15,1:34.439,1:33.416,\N
758,53,Scott,Toro Rosso,21,16,1:33.995,1:34.606,\N
759,53,Ralf,Toyota,7,17,1:34.702,\N,\N
760,53,Christijan,MF1,19,18,1:35.724,\N,\N
761,53,Tiago,MF1,18,19,1:35.900,\N,\N
762,53,Takuma,Super Aguri,22,20,1:37.411,\N,\N
763,53,Yuji,Super Aguri,23,21,1:40.270,\N,\N
764,53,Kimi,McLaren,3,22,\N,\N,\N
765,54,Giancarlo,Renault,2,1,1:35.488,1:33.623,1:33.840
766,54,Jenson,Honda,12,2,1:35.023,1:33.527,1:33.986
767,54,Nico,Williams,10,3,1:35.105,1:34.563,1:34.626
768,54,Michael,Ferrari,5,4,1:35.810,1:34.574,1:34.668
769,54,Mark,Williams,9,5,1:35.252,1:34.279,1:34.672
770,54,Juan,McLaren,4,6,1:34.536,1:34.568,1:34.916
771,54,Kimi,McLaren,3,7,1:34.667,1:34.351,1:34.983
772,54,Fernando,Renault,1,8,1:35.514,1:33.997,1:35.747
773,54,Christian,Red Bull,15,9,1:35.171,1:34.537,1:38.715
774,54,Ralf,Toyota,7,10,1:35.214,1:34.586,\N
775,54,David,Red Bull,14,11,1:34.839,1:34.614,\N
776,54,Rubens,Honda,11,12,1:35.526,1:34.683,\N
777,54,Jarno,Toyota,8,13,1:35.517,1:34.702,\N
778,54,Jacques,BMW Sauber,17,14,1:35.391,1:34.752,\N
779,54,Nick,BMW Sauber,16,15,1:35.588,1:34.783,\N
780,54,Felipe,Ferrari,6,16,1:35.091,\N,\N
781,54,Scott,Toro Rosso,21,17,1:36.297,\N,\N
782,54,Vitantonio,Toro Rosso,20,18,1:36.581,\N,\N
783,54,Christijan,MF1,19,19,1:37.426,\N,\N
784,54,Tiago,MF1,18,20,1:37.819,\N,\N
785,54,Takuma,Super Aguri,22,21,1:39.011,\N,\N
786,54,Yuji,Super Aguri,23,22,1:40.720,\N,\N
787,55,Jenson,Honda,12,1,1:28.081,1:26.337,1:25.229
788,55,Giancarlo,Renault,2,2,1:27.765,1:26.196,1:25.635
789,55,Fernando,Renault,1,3,1:28.569,1:25.729,1:25.778
790,55,Kimi,McLaren,3,4,1:27.193,1:26.161,1:25.822
791,55,Juan,McLaren,4,5,1:27.079,1:25.902,1:25.976
792,55,Ralf,Toyota,7,6,1:28.007,1:26.596,1:26.612
793,55,Mark,Williams,9,7,1:27.669,1:26.075,1:26.937
794,55,Nick,BMW Sauber,16,8,1:27.796,1:26.014,1:27.579
795,55,Jacques,BMW Sauber,17,9,1:28.460,1:26.714,1:29.239
796,55,Jarno,Toyota,8,10,1:27.748,1:26.327,\N
797,55,Michael,Ferrari,5,11,1:28.228,1:26.718,\N
798,55,David,Red Bull,14,12,1:28.408,1:27.023,\N
799,55,Vitantonio,Toro Rosso,20,13,1:28.999,1:27.219,\N
800,55,Christian,Red Bull,15,14,1:28.757,1:27.591,\N
801,55,Nico,Williams,10,15,1:28.351,1:29.422,\N
802,55,Felipe,Ferrari,6,16,1:28.868,\N,\N
803,55,Rubens,Honda,11,17,1:29.943,\N,\N
804,55,Christijan,MF1,19,18,1:30.226,\N,\N
805,55,Scott,Toro Rosso,21,19,1:30.426,\N,\N
806,55,Tiago,MF1,18,20,1:30.709,\N,\N
807,55,Takuma,Super Aguri,22,21,1:32.279,\N,\N
808,55,Yuji,Super Aguri,23,22,1:36.164,\N,\N
809,56,Michael,Ferrari,5,1,1:24.598,1:22.579,1:22.795
810,56,Jenson,Honda,12,2,1:24.480,1:23.749,1:22.988
811,56,Rubens,Honda,11,3,1:24.727,1:23.760,1:23.242
812,56,Felipe,Ferrari,6,4,1:24.884,1:23.595,1:23.702
813,56,Fernando,Renault,1,5,1:23.536,1:23.743,1:23.709
814,56,Ralf,Toyota,7,6,1:24.370,1:23.565,1:23.772
815,56,Juan,McLaren,4,7,1:24.960,1:23.760,1:24.021
816,56,Kimi,McLaren,3,8,1:24.259,1:23.190,1:24.158
817,56,Jarno,Toyota,8,9,1:24.446,1:23.727,1:24.172
818,56,Mark,Williams,9,10,1:24.992,1:23.718,1:24.795
819,56,Giancarlo,Renault,2,11,1:24.434,1:23.771,\N
820,56,Jacques,BMW Sauber,17,12,1:25.081,1:23.887,\N
821,56,Nico,Williams,10,13,1:24.495,1:23.966,\N
822,56,David,Red Bull,14,14,1:24.849,1:24.101,\N
